generated_smiles,valid,canonical_smiles,novel_vs_training,desc_mol_weight,desc_logp,desc_tpsa,desc_hbd,desc_hba,desc_rotatable_bonds,desc_ring_count,desc_aromatic_ring_count,desc_heavy_atom_count,desc_fraction_csp3,qed,lipinski_mw_violation,lipinski_logp_violation,lipinski_hbd_violation,lipinski_hba_violation,lipinski_violations,lipinski_compliant,predicted_logS,predicted_solubility_mol_L,n_descriptors_outside_esol_range,inside_esol_descriptor_range,basic_candidate,qed_score,solubility_score,lipinski_score,multiobjective_score,pareto_front,overall_rank
CCOC(=O)Nc1cc(C(=O)N(C)C)ccc1OC,True,CCOC(=O)Nc1cc(C(=O)N(C)C)ccc1OC,True,266.297,1.9654,67.87,1,4,4,1,1,19,0.3846153846153846,0.9042441314161728,False,False,False,False,0,True,-2.716757000000002,0.0019197425902907,0,True,True,0.8768399264029438,0.890984360625575,1.0,0.906422493100276,False,72
CN(C)C(=O)c1cnn(Cc2cccc(F)c2)c1N,True,CN(C)C(=O)c1cnn(Cc2cccc(F)c2)c1N,True,262.288,1.3544999999999998,64.15,1,3,3,2,2,19,0.2307692307692307,0.907844341188366,False,False,False,False,0,True,-2.784656199999989,0.001641889025434,0,True,True,0.8889144434222631,0.874885004599816,1.0,0.9062212511499539,False,73
Cc1cc(Cc2nnc(CC(=O)N3CCCC3)[nH]2)cn1C,True,Cc1cc(Cc2nnc(CC(=O)N3CCCC3)[nH]2)cn1C,True,287.367,1.2073199999999995,66.81,1,3,4,3,2,21,0.5333333333333333,0.918776093105512,False,False,False,False,0,True,-2.9901803333333303,0.0010228681756252,0,True,True,0.9262879484820608,0.8261269549218031,1.0,0.9059740110395584,False,74
CCc1nnc(NC(=O)C2CC(=O)N(C3CC3)C2)s1,True,CCc1nnc(NC(=O)C2CC(=O)N(C3CC3)C2)s1,True,280.35299999999995,1.0498999999999994,75.19,1,5,4,3,1,19,0.6666666666666666,0.8942054438599406,False,False,False,False,0,True,-2.544598371428572,0.002853656062979,0,True,True,0.8465961361545539,0.9284728610855566,1.0,0.9059337626494941,False,75
CCC(=O)N1CCc2c(C(N)=O)cn(CC)c2C1C,True,CCC(=O)N1CCc2c(C(N)=O)cn(CC)c2C1C,True,263.341,1.4626,68.33,1,2,3,2,1,19,0.5714285714285714,0.8967172481296545,False,False,False,False,0,True,-2.5799922499999948,0.0026303149295371,0,True,True,0.8524609015639374,0.920883164673413,1.0,0.9059165133394664,False,76
CCc1cc(C(=O)N2CCCC(C(N)=O)C2)sc1C,True,CCc1cc(C(=O)N2CCCC(C(N)=O)C2)sc1C,True,280.393,1.95642,63.4,1,3,3,2,1,19,0.5714285714285714,0.9195573582512588,False,False,False,False,0,True,-3.012470000000001,0.0009716950715764,0,True,True,0.9295078196872125,0.8207221711131555,1.0,0.9055312787488501,False,77
COc1ccc(F)cc1NCC(=O)N1CCOCC1,True,COc1ccc(F)cc1NCC(=O)N1CCOCC1,True,268.28799999999995,1.1049999999999998,50.8,1,4,4,2,1,19,0.4615384615384615,0.888319116340471,False,False,False,False,0,True,-2.389046999999994,0.0040827519978749,0,True,True,0.8239420423183073,0.954231830726771,1.0,0.904755059797608,False,78
COc1cc(CNC(=O)c2ccccn2)ccc1F,True,COc1cc(CNC(=O)c2ccccn2)ccc1F,True,260.26800000000003,2.1593,51.22,1,3,4,2,2,19,0.1428571428571428,0.916086296230018,False,False,False,False,0,True,-2.9680793333333257,0.0010762685918038,0,True,True,0.9189282428702852,0.8315317387304508,1.0,0.9045538178472861,False,79
Cc1nc(NC(=O)C2CCCN2C(=O)c2ccco2)no1,True,Cc1nc(NC(=O)C2CCCN2C(=O)c2ccco2)no1,True,290.279,1.2143199999999998,101.47,1,6,3,3,2,21,0.3846153846153846,0.9113779629215962,False,False,False,False,0,True,-2.88322533333333,0.001308502831228,0,True,True,0.9035188592456301,0.8509659613615456,1.0,0.9044215731370744,False,80
Cc1nc(C)c(S(=O)(=O)NCc2cnoc2)cc1C,True,Cc1cc(S(=O)(=O)NCc2cnoc2)c(C)nc1C,True,281.33700000000005,1.4733600000000002,85.09,1,5,4,2,2,19,0.3333333333333333,0.9169656903196148,False,False,False,False,0,True,-2.9883639999999945,0.0010271550365249,0,True,True,0.921688132474701,0.8269319227230911,1.0,0.9041858325666974,False,81
Cc1nn(C)c(C)c1C(=O)Nc1cnn(C(C)C)c1C,True,Cc1nn(C)c(C)c1C(=O)Nc1cnn(C(C)C)c1C,True,275.35600000000005,2.3750600000000004,64.74000000000001,1,3,3,2,2,20,0.5,0.934936276832685,False,False,False,False,0,True,-3.246271000000008,0.0005671905677281,0,True,True,0.9719411223551058,0.7621895124195032,1.0,0.9041398344066236,False,82
CNC(=O)c1ccc(CC(=O)N2CCCCC2)cc1,True,CNC(=O)c1ccc(CC(=O)N2CCCCC2)cc1,True,260.33699999999993,1.6012,49.41,1,2,3,2,1,19,0.4666666666666667,0.8971388575714488,False,False,False,False,0,True,-2.6214589999999958,0.0023907876293612,0,True,True,0.8538408463661453,0.9131784728610856,1.0,0.9038408463661454,False,83
O=C(Cn1nc2n(c1=O)CCCCC2)NC1CCCC1,True,O=C(Cn1nc2n(c1=O)CCCCC2)NC1CCCC1,True,278.356,0.8299999999999994,68.92,1,3,3,3,1,20,0.7857142857142857,0.8901094645161682,False,False,False,False,0,True,-2.468754000000003,0.0033981770304313,0,True,True,0.8318767249310027,0.9403173873045079,1.0,0.903455611775529,False,84
O=C(c1cnns1)N(CC(N)=O)c1ccccc1Cl,True,NC(=O)CN(C(=O)c1cnns1)c1ccccc1Cl,True,296.73900000000003,1.3236,89.18,1,5,4,2,2,19,0.0909090909090909,0.9212953101437764,False,False,False,False,0,True,-3.069876999999992,0.0008513791299258,0,True,True,0.9356025758969642,0.8065777368905244,1.0,0.9033233670653174,False,85
CCCNC(=O)C1CCCN(C(=O)c2cnc(C)cn2)C1,True,CCCNC(=O)C1CCCN(C(=O)c2cnc(C)cn2)C1,True,290.367,1.1634199999999997,75.19,1,4,4,2,1,21,0.6,0.9027335969001892,False,False,False,False,0,True,-2.7229407666666616,0.001892601732596,0,True,True,0.8710901563937442,0.8893744250229991,1.0,0.9032716191352346,False,86
Cc1cccc2c(CC(=O)CNC(=O)OC)ccn12,True,COC(=O)NCC(=O)Cc1ccn2c(C)cccc12,True,260.293,1.7153199999999995,59.81,1,3,4,2,2,19,0.2857142857142857,0.9100926274643316,False,False,False,False,0,True,-2.870083999999993,0.0013487019952692,0,True,True,0.8979990800367985,0.8540708371665133,1.0,0.9030243790248389,False,87
CCN1CCN(C(=O)Cc2c(F)cccc2F)CC(CO)C1,True,CCN1CCN(C(=O)Cc2c(F)cccc2F)CC(CO)C1,True,312.36000000000007,1.2798999999999996,43.78,1,3,4,2,1,22,0.5625,0.910743537372538,False,False,False,False,0,True,-2.890168333333335,0.0012877503205748,0,True,True,0.9007589696412144,0.8497010119595216,1.0,0.9027368905243791,False,88
COCc1nccc2c1CCNC2(C#N)CC(F)(F)F,True,COCc1nccc2c1CCNC2(C#N)CC(F)(F)F,True,285.26899999999995,2.04498,57.94,1,4,3,2,1,20,0.5384615384615384,0.9230603813409284,False,False,False,False,0,True,-3.1048630000000057,0.0007854833795298,0,True,True,0.9412373505059798,0.797608095676173,1.0,0.9027196412143514,False,89
COc1ccc(NC(=O)C2CCN(S(C)(=O)=O)CC2)cc1,True,COc1ccc(NC(=O)C2CCN(S(C)(=O)=O)CC2)cc1,True,312.3910000000001,1.3052999999999997,75.71000000000001,1,4,4,2,1,21,0.5,0.909187371661338,False,False,False,False,0,True,-2.8610975333333304,0.0013769002115725,0,True,True,0.8946642134314627,0.8566007359705612,1.0,0.9024091536338545,False,90
Cc1cc(=O)n(CC(=O)NC2CCCCC2C)cc1,True,Cc1ccn(CC(=O)NC2CCCCC2C)c(=O)c1,True,262.35299999999995,1.85162,51.1,1,2,3,2,1,19,0.6,0.9035142894530728,False,False,False,False,0,True,-2.7577143333333294,0.0017469708832747,0,True,True,0.8739650413983441,0.8818997240110396,1.0,0.9019491720331188,False,91
CCn1cc(C(=O)Nc2ccc(F)cc2F)ccc1=O,True,CCn1cc(C(=O)Nc2ccc(F)cc2F)ccc1=O,True,278.25800000000004,2.3987,51.1,1,2,3,2,2,20,0.1428571428571428,0.9368952011590908,False,False,False,False,0,True,-3.2844393333333306,0.0005194702333201,0,True,True,0.9759659613615456,0.750344986200552,1.0,0.9018054277828886,False,92
NC(=O)C1CCN(C(=O)Cc2cccc(F)c2)CC1,True,NC(=O)C1CCN(C(=O)Cc2cccc(F)c2)CC1,True,264.3,1.0920999999999996,63.400000000000006,1,2,3,2,1,19,0.4285714285714285,0.8879434327761002,False,False,False,False,0,True,-2.433214738095232,0.0036879520168368,0,True,True,0.8218721251149954,0.9471021159153634,1.0,0.9013281968721252,False,93
CC(CO)c1ccccc1C(=O)N1CCn2c(nnc2C)C1,True,Cc1nnc2n1CCN(C(=O)c1ccccc1C(C)CO)C2,True,300.3620000000001,1.3383200000000002,71.25,1,4,3,3,2,22,0.4375,0.92827207755294,False,False,False,False,0,True,-3.2008326666666664,0.0006297487778431,0,True,True,0.9552667893284269,0.7741490340386384,1.0,0.9008222171113156,False,94
Cc1ccc(C)c(S(=O)(=O)N(C)C(C#N)C(C)CO)c1,True,Cc1ccc(C)c(S(=O)(=O)N(C)C(C#N)C(C)CO)c1,True,296.39200000000005,1.44452,81.4,1,4,5,1,1,20,0.5,0.8912283369717499,False,False,False,False,0,True,-2.561760999999999,0.0027430833243154,0,True,True,0.8371665133394665,0.9253679852805887,1.0,0.9006037258509658,False,95
Oc1csc(CN2CCN(c3cncnc3)CC2)c1,True,Oc1csc(CN2CCN(c3cncnc3)CC2)c1,True,276.365,1.5659,52.49,1,6,3,3,2,19,0.3846153846153846,0.9218842990186826,False,False,False,False,0,True,-3.108999999999996,0.0007780365510398,0,True,True,0.937557497700092,0.796113155473781,1.0,0.9005404783808648,False,96
CC1(C)COC(c2cccc(OCC(N)=O)c2)C1=O,True,CC1(C)COC(c2cccc(OCC(N)=O)c2)C1=O,True,263.29299999999995,1.2173,78.62,1,4,4,2,1,19,0.4285714285714285,0.8854019643409109,False,False,False,False,0,True,-2.363105449999989,0.0043340563143032,0,True,True,0.8112925482980681,0.9581416743330267,1.0,0.9004312327506898,False,97
CS(=O)(=O)NCCc1cc(Cl)ccc1Cl,True,CS(=O)(=O)NCCc1cc(Cl)ccc1Cl,True,268.165,2.0851,46.17,1,2,4,1,1,15,0.3333333333333333,0.9083479346066038,False,False,False,False,0,True,-2.8682053999999946,0.0013545486257352,0,True,True,0.891674333026679,0.8546458141674333,1.0,0.9003794848206073,False,98
NS(=O)(=O)N1CCCC1c1ccc(-n2cccn2)c(F)c1,True,NS(=O)(=O)N1CCCC1c1ccc(-n2cccn2)c(F)c1,True,310.35400000000004,1.3518000000000003,81.22000000000001,1,3,3,3,2,21,0.3076923076923077,0.9288983831391664,False,False,False,False,0,True,-3.2133656666666632,0.0006118350227849,0,True,True,0.9567617295308187,0.7702391904323828,1.0,0.9001264949402024,False,99
N#Cc1cccc(S(=O)(=O)NC2(C#N)c3ncccc3C2)c1,True,N#Cc1cccc(S(=O)(=O)NC2(C#N)Cc3cccnc32)c1,True,310.338,1.20676,106.64,1,5,3,3,2,22,0.1333333333333333,0.9165376986974656,False,False,False,False,0,True,-3.029999333333332,0.0009332557333963,0,True,True,0.9203081876724931,0.8163523459061638,1.0,0.8998620055197792,False,100
CCCCS(=O)(=O)N1Cc2nc(C)sc2CC(N)(C)C1,True,CCCCS(=O)(=O)N1Cc2nc(C)sc2CC(C)(N)C1,True,317.48000000000013,1.6569200000000002,76.29,1,5,4,2,1,20,0.7692307692307693,0.9160036974057464,False,False,False,False,0,True,-3.0231933666666726,0.0009479962804194,0,True,True,0.9185832566697332,0.8183072677092916,1.0,0.8997700091996319,False,101
CC(NC(=O)N(C)Cc1ncco1)c1nncs1,True,CC(NC(=O)N(C)Cc1ncco1)c1nncs1,True,267.314,1.4287,84.15,1,6,4,2,2,18,0.4,0.9054401860162774,False,False,False,False,0,True,-2.8112923333333266,0.0015442146441933,0,True,True,0.8804047838086476,0.8671803127874885,1.0,0.8996952621895125,False,102
COc1ccc(C(=O)NC2CCOCC2)c(Cl)c1,True,COc1ccc(C(=O)NC2CCOCC2)c(Cl)c1,True,269.72799999999995,2.2574000000000005,47.56,1,3,3,2,1,18,0.4615384615384615,0.91561253973549,False,False,False,False,0,True,-3.017587999999994,0.0009603112132222,0,True,True,0.9174333026678932,0.8194572217111316,1.0,0.8996550137994479,False,103
Cn1ccc(NS(=O)(=O)Cc2ccc3c(c2)OCO3)cc1=O,True,Cn1ccc(NS(=O)(=O)Cc2ccc3c(c2)OCO3)cc1=O,True,322.3420000000001,1.0558999999999998,86.63,1,5,4,3,2,22,0.2142857142857142,0.909233797144989,False,False,False,False,0,True,-2.9005909999999955,0.0012572133962516,0,True,True,0.8952391904323828,0.8474011039558418,1.0,0.8994480220791168,False,104
CC1CC1C(=O)N1CCCC1C(=O)NCc1ncco1,True,CC1CC1C(=O)N1CCCC1C(=O)NCc1ncco1,True,277.324,0.9377999999999996,75.44,1,4,4,3,1,20,0.6428571428571429,0.8883135703369847,False,False,False,False,0,True,-2.481814204761904,0.0032975075245974,0,True,True,0.8238270469181233,0.9382474701011959,1.0,0.899108785648574,False,105
O=C(Cc1cccc(F)c1)NCCn1ccccc1=O,True,O=C(Cc1cccc(F)c1)NCCn1ccccc1=O,True,274.295,1.3463,51.1,1,2,5,2,2,20,0.2,0.894379925238785,False,False,False,False,0,True,-2.6446693333333298,0.0022663692374915,0,True,True,0.8470561177552898,0.9083486660533578,1.0,0.8990972861085555,False,106
COc1ccc(CNC(=O)c2ncccn2)cc1Cl,True,COc1ccc(CNC(=O)c2ncccn2)cc1Cl,True,277.711,2.0686,64.11,1,4,4,2,2,19,0.1538461538461538,0.929118098235022,False,False,False,False,0,True,-3.235245999999998,0.0005817735869578,0,True,True,0.9572217111315547,0.764834406623735,1.0,0.8984418123275069,False,107
Cc1nc(=O)n(CCNC(=O)C2(C#N)CCCC2)s1,True,Cc1nc(=O)n(CCNC(=O)C2(C#N)CCCC2)s1,True,280.35299999999995,0.8133999999999995,87.78,1,5,4,2,1,19,0.6666666666666666,0.883827970974404,False,False,False,False,0,True,-2.343583133333331,0.0045333251184993,0,True,True,0.8045078196872125,0.9609015639374425,1.0,0.8983440662373505,False,108
CCOC(=O)Nc1ccccc1S(=O)(=O)N1CCOCC1,True,CCOC(=O)Nc1ccccc1S(=O)(=O)N1CCOCC1,True,314.36300000000017,1.2759,84.94,1,5,4,2,1,21,0.4615384615384615,0.9045637663426928,False,False,False,False,0,True,-2.817347000000001,0.0015228355265228,0,True,True,0.8784498620055198,0.8658003679852806,1.0,0.8983325666973321,False,109
CC(O)CN(C)C(=O)c1ccccc1-c1ccncc1,True,CC(O)CN(C)C(=O)c1ccccc1-c1ccncc1,True,270.332,2.2014000000000005,53.43,1,3,4,2,2,20,0.25,0.9263187211350477,False,False,False,False,0,True,-3.210282999999996,0.0006161933399673,0,True,True,0.9505519779208832,0.7711591536338547,1.0,0.8976540938362465,False,110
CS(=O)(=O)N1CCCCCC1NS(=O)(=O)c1cccs1,True,CS(=O)(=O)N1CCCCCC1NS(=O)(=O)c1cccs1,True,338.47600000000006,1.1880999999999995,83.55000000000001,1,5,4,2,1,20,0.6363636363636364,0.8936323436091124,False,False,False,False,0,True,-2.659961299999999,0.0021879565841684,0,True,True,0.8454461821527139,0.9046688132474701,1.0,0.8970848666053357,False,111
COc1ccc(C(=O)N2CCC(NS(C)(=O)=O)CC2)cc1,True,COc1ccc(C(=O)N2CCC(NS(C)(=O)=O)CC2)cc1,True,312.3910000000001,0.849,75.71000000000001,1,4,4,2,1,21,0.5,0.894087786325856,False,False,False,False,0,True,-2.6778505714285665,0.0020996621943256,0,True,True,0.8463661453541859,0.9011039558417663,1.0,0.8962511499540018,False,112
O=C(Cn1ncccc1=O)Nc1ccc2c(c1)OCCO2,True,O=C(Cn1ncccc1=O)Nc1ccc2c(c1)OCCO2,True,287.27500000000003,0.6531999999999996,82.45,1,5,3,3,2,21,0.2142857142857142,0.8960833092512456,False,False,False,False,0,True,-2.706565666666661,0.0019653247949357,0,True,True,0.8510809567617296,0.8938592456301748,1.0,0.8958371665133396,False,113
CC(C)OCC1NCCN(C(=O)c2cccs2)C1,True,CC(C)OCC1CN(C(=O)c2cccs2)CCN1,True,268.38199999999995,1.5871000000000002,41.57,1,4,4,2,1,18,0.6153846153846154,0.9013602501817336,False,False,False,False,0,True,-2.7840469999999984,0.0016441937764705,0,True,True,0.8654553817847286,0.875344986200552,1.0,0.8958256669733211,False,114
COc1ccc(C(C)C)cc1NC(=O)c1cn(C)nn1,True,COc1ccc(C(C)C)cc1NC(=O)c1cn(C)nn1,True,274.324,2.1994,69.03999999999999,1,4,4,2,2,20,0.3571428571428571,0.9275932443067364,False,False,False,False,0,True,-3.251847000000008,0.0005599548363303,0,True,True,0.954001839926403,0.7608095676172953,1.0,0.8955841766329347,False,115
CS(=O)(=O)N1CCCCC1C(=O)NCc1ccoc1,True,CS(=O)(=O)N1CCCCC1C(=O)NCc1ccoc1,True,286.353,0.7099000000000002,79.62,1,4,4,2,1,19,0.5833333333333334,0.8837525146654104,False,False,False,False,0,True,-2.393567238095231,0.0040404781440805,0,True,True,0.8041628334866605,0.953426862925483,1.0,0.8955726770929162,False,116
CCc1nn(C)cc1C(=O)Nc1cnn(CC(F)F)c1,True,CCc1nn(C)cc1C(=O)Nc1cnn(CC(F)F)c1,True,283.282,1.6964,64.74000000000001,1,3,5,2,2,20,0.4166666666666667,0.9079246175713844,False,False,False,False,0,True,-2.922887000000004,0.001194298811175,0,True,True,0.889604415823367,0.8422263109475621,1.0,0.8951011959521618,False,117
CCS(=O)(=O)c1ccc(NC(=O)c2csnn2)cc1,True,CCS(=O)(=O)c1ccc(NC(=O)c2csnn2)cc1,True,297.361,1.584,89.02,1,6,4,2,2,19,0.1818181818181818,0.9252147521154536,False,False,False,False,0,True,-3.2264639999999964,0.0005936575562452,0,True,True,0.9474471021159153,0.7670193192272309,1.0,0.8948079576816927,False,118
Cc1cc(C)nc(NS(=O)(=O)c2ccc(F)c(F)c2)n1,True,Cc1cc(C)nc(NS(=O)(=O)c2ccc(F)c(F)c2)n1,True,299.302,2.17244,71.95,1,4,3,2,2,20,0.1666666666666666,0.9425146754400784,False,False,False,False,0,True,-3.424386000000004,0.0003763691342055,0,True,True,0.9905703771849126,0.7114765409383624,1.0,0.8947734590616374,False,119
O=S(=O)(NC1CCN(c2ccccc2)C1=O)c1ccncc1,True,O=C1C(NS(=O)(=O)c2ccncc2)CCN1c1ccccc1,True,317.37,1.1653999999999995,79.36999999999999,1,4,4,3,2,22,0.2,0.9177056450109674,False,False,False,False,0,True,-3.1056819999999936,0.0007840034973016,0,True,True,0.9237580496780129,0.797263109475621,1.0,0.8947332106715731,False,120
Cn1cccc1C(=O)NCC(=O)N1CCc2ccccc2C1,True,Cn1cccc1C(=O)NCC(=O)N1CCc2ccccc2C1,True,297.358,1.3397999999999994,54.34,1,2,3,3,2,22,0.2941176470588235,0.9292887454989572,False,False,False,False,0,True,-3.278706000000002,0.0005263734796059,0,True,True,0.9582566697332107,0.7521849126034958,1.0,0.8944802207911684,False,121
COc1cc(Cl)c(C(=O)NCCC(=O)N(C)C)cc1C,True,COc1cc(Cl)c(C(=O)NCCC(=O)N(C)C)cc1C,True,298.77000000000004,1.8651200000000003,58.64,1,3,5,1,1,20,0.4285714285714285,0.9025663142139212,False,False,False,False,0,True,-2.820071000000006,0.0015133138263081,0,True,True,0.8702851885924563,0.8651103955841767,1.0,0.8944169733210672,False,122
CS(=O)(=O)NCC1CC(=O)N(Cc2ccccc2Cl)C1,True,CS(=O)(=O)NCC1CC(=O)N(Cc2ccccc2Cl)C1,True,316.81000000000006,1.2377,66.48,1,3,5,2,1,20,0.4615384615384615,0.8884481172624011,False,False,False,False,0,True,-2.5674619999999946,0.0027073100784076,0,True,True,0.8245170193192273,0.9236430542778289,1.0,0.8943077276908924,False,123
O=C(NC1CCCC1)c1cccc(-n2cnnn2)c1,True,O=C(NC1CCCC1)c1cccc(-n2cnnn2)c1,True,257.297,1.3346999999999998,72.7,1,4,3,3,2,19,0.3846153846153846,0.900048666183021,False,False,False,False,0,True,-2.7848306666666622,0.0016412295711075,0,True,True,0.8622355105795768,0.874770009199632,1.0,0.8941754829806807,False,124
CCNC(=O)CN(C)c1ncc(Br)cn1,True,CCNC(=O)CN(C)c1ncc(Br)cn1,True,273.134,0.8113999999999999,58.120000000000005,1,4,4,1,1,15,0.4444444444444444,0.8816594572687754,False,False,False,False,0,True,-2.373041333333329,0.0042360264837705,0,True,True,0.7981830726770929,0.9565317387304508,1.0,0.8939684912603496,False,125
O=S(=O)(NC1CC1)C1=Nc2cccc(Br)c2O1,True,O=S(=O)(NC1CC1)c1nc2cccc(Br)c2o1,True,317.16400000000004,2.031,72.2,1,4,3,3,2,17,0.3,0.9400380189830292,False,False,False,False,0,True,-3.397804,0.0004001252882336,0,True,True,0.9830956761729531,0.718376264949402,1.0,0.8938247470101195,False,126
O=C(Cn1cncn1)Nc1ccc(Cl)cc1F,True,O=C(Cn1cncn1)Nc1ccc(Cl)cc1F,True,254.652,1.7092999999999998,59.81,1,3,3,2,2,17,0.1,0.9071085261290414,False,False,False,False,0,True,-2.919568499999996,0.0012034595566602,0,True,True,0.8855795768169273,0.8429162833486661,1.0,0.8935315087396505,False,127
CC(CO)CC(=O)N1CCCC(c2nnc3ccccn23)C1,True,CC(CO)CC(=O)N1CCCC(c2nnc3ccccn23)C1,True,302.37800000000004,1.4538,70.72999999999999,1,4,4,3,2,22,0.5625,0.927827242441322,False,False,False,False,0,True,-3.2756333333333343,0.0005301108176081,0,True,True,0.954116835326587,0.7533348666053358,1.0,0.8930197792088317,False,128
CCOc1ccc2c(c1C(C)S(N)=O)OC(C)(C)C2=O,True,CCOc1ccc2c(c1C(C)S(N)=O)OC(C)(C)C2=O,True,297.37600000000003,2.1224,78.62,1,4,4,2,1,20,0.5,0.9229841516681744,False,False,False,False,0,True,-3.2118742000000107,0.0006139398164132,0,True,True,0.9407773689052438,0.7704691812327507,1.0,0.8930140294388225,False,129
Cc1ccc(NC(=O)Cn2ncccc2=O)c(Br)c1,True,Cc1ccc(NC(=O)Cn2ncccc2=O)c(Br)c1,True,322.16200000000003,1.95292,63.99,1,3,3,2,2,19,0.1538461538461538,0.9393682056307506,False,False,False,False,0,True,-3.397828,0.000400103177104,0,True,True,0.9812557497700092,0.718261269549218,1.0,0.8929565317387305,False,130
CCC(=O)NC1CN(Cc2ccccc2)CCC1=O,True,CCC(=O)NC1CN(Cc2ccccc2)CCC1=O,True,260.337,1.3561999999999996,49.41,1,3,4,2,1,19,0.4666666666666667,0.888900835437602,False,False,False,False,0,True,-2.601346666666662,0.0025041096008957,0,True,True,0.8263569457221711,0.9168583256669733,1.0,0.8927610395584176,False,131
CCc1nc(CC(=O)NS(C)(=O)=O)c(C)cc1Br,True,CCc1nc(CC(=O)NS(C)(=O)=O)c(C)cc1Br,True,335.223,1.33322,76.13,1,4,4,1,1,18,0.4545454545454545,0.9007437172476912,False,False,False,False,0,True,-2.807831199999998,0.0015565705162133,0,True,True,0.8636154553817847,0.8684452621895125,1.0,0.8925827966881326,False,132
Cc1cc(C(=O)NCc2nnc3n2CCCO3)cn1C1CC1,True,Cc1cc(C(=O)NCc2nnc3n2CCCO3)cn1C1CC1,True,301.35,1.43542,73.97,1,4,4,4,2,22,0.5333333333333333,0.9269671434974536,False,False,False,False,0,True,-3.2699960000000003,0.0005370367426386,0,True,True,0.9518169273229071,0.7544848206071757,1.0,0.8923873045078197,False,133
COc1cccc(CCNC(=O)c2cc(C)nn2C)c1,True,COc1cccc(CCNC(=O)c2cc(C)nn2C)c1,True,273.336,1.70962,56.15,1,3,5,2,2,20,0.3333333333333333,0.9019631346598042,False,False,False,False,0,True,-2.836657,0.0014566090368374,0,True,True,0.8683302667893285,0.8616605335786569,1.0,0.8923298068077277,False,134
N#Cc1ccc(S(=O)(=O)NCc2cscn2)cc1,True,N#Cc1ccc(S(=O)(=O)NCc2cscn2)cc1,True,279.346,1.4932800000000002,82.85,1,5,4,2,2,18,0.0909090909090909,0.9188385588026412,False,False,False,False,0,True,-3.144403999999992,0.0007171268776446,0,True,True,0.9264029438822448,0.7867985280588776,1.0,0.8922608095676172,False,135
CCS(=O)(=O)NCCc1ccc(Br)cc1,True,CCS(=O)(=O)NCCc1ccc(Br)cc1,True,292.198,1.9309,46.17,1,2,5,1,1,15,0.4,0.901091070732566,False,False,False,False,0,True,-2.816773399999996,0.001524848159864,0,True,True,0.8646504139834407,0.8661453541858326,1.0,0.8922435602575896,False,136
Cc1nn(C)c(-c2ccc(S(=O)(=O)NC3CC3)s2)c1,True,Cc1cc(-c2ccc(S(=O)(=O)NC3CC3)s2)n(C)n1,True,297.405,1.89772,63.99,1,4,4,3,2,19,0.4166666666666667,0.937145581272439,False,False,False,False,0,True,-3.3859850000000047,0.000411163921958,0,True,True,0.9767709291628335,0.7217111315547378,1.0,0.8921458141674332,False,137
O=C(Cn1ccccc1=O)Nc1ccc(F)cc1,True,O=C(Cn1ccccc1=O)Nc1ccc(F)cc1,True,246.241,1.6261,51.1,1,2,3,2,2,18,0.0769230769230769,0.8943722659007238,False,False,False,False,0,True,-2.7298316190476157,0.0018628092291783,0,True,True,0.8469411223551058,0.8878794848206072,1.0,0.8918813247470101,False,138
CS(=O)c1ccccc1C(=O)NCc1ccccc1,True,CS(=O)c1ccccc1C(=O)NCc1ccccc1,True,273.357,2.354,46.17,1,2,4,2,2,19,0.1333333333333333,0.9291765147697244,False,False,False,False,0,True,-3.2996719999999944,0.0005015658972126,0,True,True,0.9574517019319227,0.7448252069917203,1.0,0.8915420883164673,False,139
COc1cc(C)ccc1OCc1c(CO)cnn1C,True,COc1cc(C)ccc1OCc1c(CO)cnn1C,True,262.309,1.80842,56.51,1,4,5,2,2,19,0.3571428571428571,0.8924864640626811,False,False,False,False,0,True,-2.711164999999996,0.00194462112808,0,True,True,0.8425712971481141,0.8922493100275989,1.0,0.891444342226311,False,140
Cc1ccc(F)cc1S(=O)(=O)n1ccnc1C(N)=O,True,Cc1ccc(F)cc1S(=O)(=O)n1ccnc1C(N)=O,True,283.28400000000005,0.6665200000000001,95.05,1,4,3,2,2,19,0.0909090909090909,0.8950137804582876,False,False,False,False,0,True,-2.753490999999993,0.0017640423208156,0,True,True,0.8486660533578657,0.8828196872125115,1.0,0.8908866145354186,False,141
COc1cccc(NC(=O)N2CCN(CC(=O)N(C)C)CC2)c1,True,COc1cccc(NC(=O)N2CCN(CC(=O)N(C)C)CC2)c1,True,320.3930000000001,0.9328999999999998,65.12,1,4,4,2,1,23,0.5,0.8963560888318018,False,False,False,False,0,True,-2.7723985714285684,0.0016888902502296,0,True,True,0.8517709291628335,0.8786798528058878,1.0,0.8908348666053358,False,142
NC(=O)c1cnc(COc2ccccc2Br)s1,True,NC(=O)c1cnc(COc2ccccc2Br)s1,True,313.17600000000004,2.583500000000001,65.21000000000001,1,4,4,2,2,17,0.0909090909090909,0.9432997679331852,False,False,False,False,0,True,-3.483930000000001,0.0003281481800883,0,True,True,0.9932152713891444,0.6965271389144434,1.0,0.8907313707451703,False,143
CCOc1ccccc1C(=O)N1CCCCC1CO,True,CCOc1ccccc1C(=O)N1CCCCC1CO,True,263.3369999999999,2.0723,49.77,1,3,4,2,1,19,0.5333333333333333,0.9044170922333282,False,False,False,False,0,True,-2.911271999999995,0.001226670722792,0,True,True,0.8776448942042319,0.8448712051517939,1.0,0.8906451241950322,False,144
